geo_type,region,transportation_type,alternative_name,sub-region,country,Date,Frequency
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-10-31,67.51
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-01,51.9
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-02,62.04
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-03,59.24
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-04,53.81
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-05,55.68
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-06,60.37
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-07,61.82
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-08,53.89
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-09,60.43
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-10,59.12
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-11,56.71
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-12,52.1
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-13,63.59
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-14,68.3
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-15,51.26
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-16,56.75
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-17,52.93
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-18,52.54
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-19,53.95
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-20,61.09
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-21,60.45
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-22,52.1
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-23,58.9
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-24,55.48
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-25,57.47
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-26,35.28
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-27,52.54
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-28,54.19
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-29,48.9
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-11-30,55.62
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-01,58
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-02,55
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-03,55.88
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-04,57.41
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-05,60.97
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-06,50.57
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-07,53.83
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-08,53.07
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-09,53.51
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-10,55.44
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-11,56.83
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-12,62.16
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-13,50.98
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-14,55
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-15,57.23
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-16,51.94
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-17,56.71
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-18,60.81
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-19,54.88
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-20,46.49
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-21,58.6
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-22,55.42
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-23,54.92
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-24,40.33
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-25,28.4
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-26,42.53
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-27,45.97
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-28,56.09
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-29,54.09
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-30,51.76
county,Mecklenburg County,transit,NA,North Carolina,United States,2020-12-31,49.35
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-01,39.77
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-02,50.27
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-03,49.73
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-04,58.4
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-05,59.16
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-06,56.85
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-07,53.05
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-08,48.44
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-09,51.88
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-10,46.71
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-11,57.07
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-12,55.42
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-13,54.36
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-14,55.06
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-15,57.19
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-16,54.74
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-17,50.07
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-18,54.84
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-19,54.13
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-20,52.4
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-21,55.18
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-22,58.24
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-23,54.48
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-24,46.31
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-25,49.45
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-26,52.5
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-27,47.5
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-28,50.96
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-29,53.77
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-30,53.75
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-01-31,43.21
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-01,53.03
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-02,55.38
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-03,53.61
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-04,53.35
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-05,57.92
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-06,51.1
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-07,45.62
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-08,57.65
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-09,54.78
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-10,53.03
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-11,53.09
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-12,54.72
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-13,49.97
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-14,47.25
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-15,48.8
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-16,55.28
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-17,53.39
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-18,50.37
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-19,58.36
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-20,58.12
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-21,49.93
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-22,52.28
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-23,61.36
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-24,59.49
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-25,56.91
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-26,54.48
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-27,55.28
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-02-28,52.12
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-03-01,58.16
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-03-02,54.21
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-03-03,57.65
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-03-04,57.98
county,Mecklenburg County,transit,NA,North Carolina,United States,2021-03-05,60.57
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-01-13,100
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-01-14,105.04
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-01-15,112.18
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-01-16,113.12
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-01-17,156.75
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-01-18,186.05
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-01-19,116.8
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-01-20,104.89
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-01-21,112.57
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-01-22,105.2
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-01-23,110.18
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-01-24,123.28
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-01-25,167.76
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-01-26,88.67
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-01-27,95.08
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-01-28,110.57
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-01-29,101.73
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-01-30,105.3
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-01-31,121.7
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-02-01,171.05
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-02-02,91.13
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-02-03,101.97
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-02-04,98.45
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-02-05,107
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-02-06,96.93
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-02-07,143.72
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-02-08,161.28
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-02-09,94.42
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-02-10,99.37
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-02-11,106.43
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-02-12,111.33
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-02-13,110.67
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-02-14,172.45
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-02-15,194.25
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-02-16,104.91
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-02-17,105.19
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-02-18,103.05
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-02-19,104.28
county,Mecklenburg County,walking,NA,North Carolina,United States,2020-02-20,89.38
